OSEBuildingID	DataYear	NumberofBuildings	NumberofFloors	PropertyGFATotal	PropertyGFABuilding(s)	ENERGYSTARScore	SiteEUI(kBtu/sf)	SiteEUIWN(kBtu/sf)	SourceEUI(kBtu/sf)	SourceEUIWN(kBtu/sf)	SiteEnergyUse(kBtu)	SiteEnergyUseWN(kBtu)	SteamUse(kBtu)	Electricity(kWh)	Electricity(kBtu)	NaturalGas(therms)	NaturalGas(kBtu)	TotalGHGEmissions	GHGEmissionsIntensity	Building_Campus	Building_Multifamily HR (10+)	Building_Multifamily LR (1-4)	Building_Multifamily MR (5-9)	Building_NonResidential	Building_Nonresidential COS	Building_SPS-District K-12	Property_College/University	Property_Distribution Center	"Property_Distribution Center
"	Property_High-Rise Multifamily	Property_Hospital	Property_Hotel	Property_K-12 School	Property_Laboratory	Property_Large Office	Property_Low-Rise Multifamily	Property_Medical Office	Property_Mid-Rise Multifamily	Property_Mixed Use Property	Property_Non-Refrigerated Warehouse	Property_Other	Property_Refrigerated Warehouse	Property_Residence Hall/Dormitory	Property_Restaurant	"Property_Restaurant
"	Property_Retail Store	Property_SPS-District K-12	Property_Self-Storage Facility	"Property_Self-Storage Facility
"	Property_Senior Care Community	Property_Small- and Mid-Sized Office	Property_Supermarket/Grocery Store	Property_Worship Facility	DistrictCode_1	DistrictCode_2	DistrictCode_3	DistrictCode_4	DistrictCode_5	DistrictCode_6	DistrictCode_7
21353	2015	-0.043936690370628334	-0.30807734184105623	-0.116991191995432	-0.05069167967951822	1.0193585998508226	-0.28340847982906076	-0.17791528076136823	-0.49715999446457904	-0.47216660763935364	-0.15709107953191964	-0.120607436142939	-0.07067551988677616	-0.26549066721346437	-0.2654907038873915	0.15162064472681056	0.15161737809145748	-0.006391857708100532	0.2487244633175831	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
21357	2015	-0.043936690370628334	0.055620449824277135	-0.3885285895949256	-0.4481752353658579	-0.2680454312904867	-0.2646343170835265	-0.25806072534352714	-0.06642466024906928	-0.02090302042449439	-0.3015746728771639	-0.3062462448882066	-0.07067551988677616	-0.2739474011058207	-0.2739474273812017	-0.293392930524102	-0.2933928549005995	-0.25549975877535025	-0.5593081800149423	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
21364	2015	-0.043936690370628334	0.055620449824277135	-0.30235272974071425	-0.351734535852116	-1.3945239585391325	3.261153446527804	3.539740455424679	2.8203377207367106	2.972249706956637	0.4015497620085203	0.4606482424319808	1.332892584338695	0.2095768069280019	0.2095768293091804	-0.280398969625647	-0.2804033918385211	0.7690405250981894	4.686782542227288	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
21365	2015	-0.043936690370628334	-0.30807734184105623	-0.34684243585444924	-0.31534254412454443	0.5097611708573877	0.003836210177613202	-0.035839265365723155	0.04980550930114761	0.0020037606524020224	-0.16740221839762964	-0.17379857826945824	-0.07067551988677616	-0.1563144988017461	-0.15631451214642325	-0.12664893320239795	-0.12664508137892028	-0.1433875583049886	0.06508068074200923	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
21366	2015	-0.043936690370628334	-0.30807734184105623	-0.3540315451544481	-0.3236200890222413	-1.3945239585391325	-0.47490493983351	-0.4201731018847119	-0.5868015631372954	-0.5798284787007668	-0.2872450892305726	-0.2814362693462211	0.11348745403598301	-0.3211970730165967	-0.32119727371939477	-0.293392930524102	-0.2933928549005995	-0.14018718789988202	0.21199570680246843	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21367	2015	-0.043936690370628334	-0.30807734184105623	-0.35564692533142095	-0.32548003875784265	-0.10711992739782304	-0.03934436413711563	0.08620038888438232	-0.2867302103769314	-0.21942845642426329	-0.1642380358399014	-0.1360449104812032	0.38168805739798806	-0.2680114313476621	-0.26801149955847403	-0.23931059782288214	-0.23931833626202	0.07788456295970618	1.6076884543768308	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
21370	2015	-0.043936690370628334	1.6922605123182775	1.6165053165126553	1.3552842913236176	0.32201474964928006	-0.0937894360991649	-0.07773347503366974	-0.15910492616492855	-0.09573183860902265	0.5522862511812813	0.6139713053840107	-0.07067551988677616	0.41943248906882735	0.41943254191650126	0.8917793791830672	0.8917793784233516	0.5180471344899467	-0.07571288589926421	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21372	2015	-0.043936690370628334	1.1467138248202773	0.09812805165458102	0.19699675060653218	-1.3945239585391325	0.01697812409948709	0.06798551511570987	-0.26318030674257364	-0.24309879687038954	0.05900358180802901	0.0942724515505322	1.0710103842812175	-0.1782151881942373	-0.17821526841522006	-0.293392930524102	-0.2933928549005995	0.523157803508954	1.203672132710568	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21373	2015	-0.043936690370628334	-0.12622844600838953	-0.31686445083467674	-0.2808258736179924	0.6438657574346074	-0.3735244610076251	-0.36188550582496004	-0.20468538481207244	-0.157580147516643	-0.27685074252689007	-0.27777470234771034	-0.07067551988677616	-0.2385872914025554	-0.23858724963663322	-0.293392930524102	-0.2933928549005995	-0.24971924478783217	-0.5593081800149423	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
21374	2015	-0.043936690370628334	-0.12622844600838953	-0.21742511820507285	-0.166331364480583	1.1534631864280425	-0.25336981943620596	-0.15059297010835956	-0.5077954348155792	-0.48438355754703183	-0.19279085334548923	-0.1662945474111034	-0.07067551988677616	-0.29500903460944283	-0.2950088670448459	0.10324240050742618	0.10325144456601858	-0.03814747103008837	0.346667814024556	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
21380	2015	-0.043936690370628334	-0.6717751335063896	-0.42274527879807716	-0.40273712446967985	0.37565658428016796	2.2248196629743138	2.0861935286846176	3.095339821241145	3.0638768312642224	-0.013544587745418477	-0.029134213160864515	-0.07067551988677616	0.13799307565298669	0.13799312554517143	-0.293392930524102	-0.2933928549005995	-0.18791984417449492	-0.3205712626666962	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
21382	2015	-0.043936690370628334	-0.6717751335063896	-0.3646716939234344	-0.335871162900541	0.6438657574346074	-0.9123429318044579	-0.9502259285530803	-0.8899116131408021	-0.9310657885465118	-0.35202876618341483	-0.3607865761055037	-0.07067551988677616	-0.34610692684207867	-0.34610694259993235	-0.293392930524102	-0.2933928549005995	-0.2673584956252801	-0.5960369365300572	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
21388	2015	-0.043936690370628334	-0.6717751335063896	-0.42402022761544	-0.4042051013271173	0.13426832844117248	-0.10880876629559225	0.020626843317161473	-0.3892862423330052	-0.3507606679318027	-0.26827016454996067	-0.25788257032440864	-0.07067551988677616	-0.3215042113488274	-0.3215042045186167	-0.07964345716536401	-0.0796516792632041	-0.1443303030754851	0.4874613806658294	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
21389	2015	-0.043936690370628334	-0.6717751335063896	-0.22538854197006697	-0.17550045553253504	-1.3945239585391325	-0.5725305861102881	-0.5458557308885518	-0.6263046272981534	-0.6348047532853183	-0.26802105693937855	-0.26072828957931793	-0.07067551988677616	-0.2898509807911144	-0.28985101723031065	-0.14993865546848126	-0.14992722825107158	-0.17824430574045177	-0.2409922902172808	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
21391	2015	-0.043936690370628334	-0.4899262376737229	-0.43492070624765744	-0.41675591917107174	-1.3945239585391325	-0.12758292904112647	-0.09230537404860778	-0.05730856851964048	-0.030829292224482923	-0.2759709062383903	-0.27649530639694214	-0.07067551988677616	-0.26554821069491275	-0.2655482534122456	-0.23003257838354815	-0.2300280098446314	-0.21885675809052524	-0.204263533702166	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21396	2015	-0.043936690370628334	-0.30807734184105623	-0.33635581495352235	-0.303268242328554	-1.3945239585391325	-0.02807986648979506	-0.04858967700379392	-0.24039007741900173	-0.28127676533188356	-0.20919974853567602	-0.2133320798400146	-0.07067551988677616	-0.26996790971690676	-0.2699678671973335	-0.005679654236999921	-0.00567297000002678	-0.09468734818697135	0.4078824082164139	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21397	2015	-0.043936690370628334	-0.4899262376737229	-0.30575036821211576	-0.26802911200734686	-0.053478092766935145	0.04889420076689535	0.1863821946120808	-0.08845521526185543	-0.060608107624448085	-0.1779548737248419	-0.15267241946012983	-0.07067551988677616	-0.22348428540291218	-0.22348429383659363	-0.009703285116302928	-0.009708434827716472	-0.0893037793659781	0.3099390575094412	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21398	2015	-0.043936690370628334	-0.30807734184105623	-0.4184998994899998	-0.491461338303489	-0.16076176202871093	0.04513936821778845	0.12263013642172722	-0.012487784183282282	0.006585116867781261	-0.2483176030485287	-0.2427881912351637	-0.07067551988677616	-0.2615521755550824	-0.2615521451049303	-0.15019900805478908	-0.1501942079769152	-0.17375386354413944	0.14465965319142457	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21399	2015	-0.043936690370628334	0.055620449824277135	2.784091428229094	3.2896166448635875	0.6706866747500514	0.4863321927378433	0.40678216721301735	0.679575512942519	0.6388122745901224	1.6350468521693133	1.6022573876080368	-0.07067551988677616	2.022949932511922	2.0229499200193155	0.7683959216900873	0.7683857514636901	0.7124510297954908	-0.2409922902172808	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21401	2015	-0.043936690370628334	-0.30807734184105623	-0.4332118743249094	-0.41478836903754307	0.885254013273603	-0.00742828746970737	0.11534418691425814	-0.18797254997478632	-0.1499445538243442	-0.2723428528815485	-0.26521389396298894	-0.07067551988677616	-0.30253248516205833	-0.30253257150201024	-0.13533524221830504	-0.1353304430983866	-0.17221570102385564	0.2670888415751405	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21413	2015	-0.043936690370628334	-0.6717751335063896	-0.3560207323145221	-0.325910440349552	-1.3677030412236884	2.6472383247488342	2.399489357505783	3.474417302323225	3.315851423110083	0.1722156207699448	0.138918318745469	-0.07067551988677616	0.36408285285067493	0.36408286346024166	-0.20451802492537968	-0.20450801429530674	-0.10133617972626255	0.0222304648077086	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
21418	2015	-0.043936690370628334	-0.6717751335063896	-0.43438669627179866	-0.416141059754344	-1.3945239585391325	0.4619257811686485	0.48510612441830886	0.46610703161172856	0.4754105695749279	-0.07807230294336377	-0.07103017265965916	0.30928832509298665	-0.0940632412773796	-0.09406321219213663	-0.293392930524102	-0.2933928549005995	0.027919090123390982	1.9688545601087928	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21423	2015	-0.043936690370628334	0.4193182414896105	0.5863132964599834	0.40555706476057274	1.1802841037434864	-0.4767823561080634	-0.5057830085974724	-0.5526162191519374	-0.5897547505007553	0.017163968697899098	0.02221817324895276	-0.07067551988677616	-0.0832249265465788	-0.0832248237466714	0.30196242911112053	0.3019582060497673	0.10720888713672928	-0.11856310183356478	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21424	2015	-0.043936690370628334	-0.30807734184105623	-0.4528033653142285	-0.43734602388874105	0.2147310803875043	-0.37540187728217855	-0.36917145533242895	-0.4371457239125062	-0.45689542025475605	-0.30783265403755944	-0.31222229156086806	-0.07067551988677616	-0.31816345260399037	-0.3181634862214533	-0.21419840745264396	-0.21420543745777607	-0.21868309458017063	-0.10019872357600744	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
21425	2015	-0.043936690370628334	-0.6717751335063896	0.43201111393558767	0.5814299151728262	-1.3945239585391325	1.162202051577076	1.146306042221119	1.5372478098196096	1.5375216521736916	0.9599294090602315	0.9842918219327318	-0.07067551988677616	1.314269230620152	1.3142692606566893	0.19159660093353278	0.19159309503761357	0.2750670744309242	-0.008376832288220424	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21432	2015	-0.043936690370628334	-0.6717751335063896	-0.4676421675184045	-0.4544314299310624	-1.3945239585391325	0.5482869297981062	0.4596053011421676	0.8193555861270937	0.7762529610515008	-0.23710370704612632	-0.24897513929663925	-0.011073348125244745	-0.20366559109857488	-0.20366554446238178	-0.293392930524102	-0.2933928549005995	-0.2041449778561981	-0.014498291707406229	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21433	2015	-0.043936690370628334	-0.6717751335063896	-0.4041283560147003	-0.38130158805400993	-1.3945239585391325	2.9401152635791683	2.898576898767409	2.302999515091627	2.208690337726756	0.07815243961318942	0.07457803051990573	-0.07067551988677616	-0.05430788853173586	-0.05430787394044022	0.4328961116070278	0.4328869097398879	0.1848364762652448	2.8258588787948047	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21435	2015	-0.043936690370628334	-0.4899262376737229	-0.38117927730216905	-0.35487800462013647	-1.3945239585391325	6.152374509340077	6.228255823680732	5.072012377905619	5.142285434307958	1.0396969087895873	1.072304087897133	-0.07067551988677616	0.643483428789448	0.6434834877816572	1.9539705944851866	1.9539719453731912	1.146113624223887	8.947318297980605	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21436	2015	-0.043936690370628334	-0.4899262376737229	-0.33692987567757055	-0.30392921620153623	-1.3945239585391325	0.3980936278338323	0.33210118476146044	0.3065754263467249	0.27306733672900957	-0.1835143217689365	-0.19391081596898962	-0.004196174460452659	-0.208312946519049	-0.208312826697442	-0.21784334366095376	-0.2178404326967003	-0.15824819297676257	-0.014498291707406229	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21438	2015	-0.043936690370628334	-0.12622844600838953	-0.3540315451544481	-0.3236200890222413	0.7779703440118272	0.03762970311957478	-0.03037480323512147	0.3179705410085109	0.27841225231361866	-0.20950295229601176	-0.2210609997050671	-0.07067551988677616	-0.14226633674640332	-0.14226642016458882	-0.293392930524102	-0.2933928549005995	-0.23391586534556166	-0.510336504661456	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21442	2015	-0.043936690370628334	-0.12622844600838953	-0.17675358341872818	-0.30854066182699413	1.0998213517971545	0.013223291550380323	0.08255741413064778	-0.10440837578835585	-0.09038692302441347	-0.1989514024759471	-0.1881438588175408	-0.07067551988677616	-0.23512892816750827	-0.23512890264031738	-0.05098100425456436	-0.05098970156798027	-0.1141872794925045	-0.0573485076417068	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21443	2015	-0.043936690370628334	-0.30807734184105623	-0.3311492176888992	-0.34386433531800126	-1.3677030412236884	3.465791820454127	3.129905795629549	3.0679915460528586	2.82488274869527	0.34396640050864835	0.2966293626548012	-0.07067551988677616	0.21859387047096174	0.218593870154867	0.6737459223587183	0.6737456989668957	0.36370989193050435	2.8197374193756186	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21445	2015	-0.043936690370628334	0.23746934565694383	0.2645656108803676	-0.38608980576177704	1.0730004344817106	0.05077161704144881	-0.023088853727652386	0.2389644126867948	0.19289360295987212	0.17725555415516567	0.15849257671676426	-0.07067551988677616	0.3276729342577359	0.3276729865984165	-0.10655444722282001	-0.10656598116443025	-0.05278482404569211	-0.326692722085882	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21447	2015	-0.043936690370628334	-0.12622844600838953	-0.3691039767230623	-0.340974496059381	-1.3677030412236884	0.62713841332935	0.5361077709705919	1.0654900628216708	1.023646196681982	-0.194442554724411	-0.20702351922512666	-0.07067551988677616	-0.12072709234675974	-0.12072698215806293	-0.293392930524102	-0.2933928549005995	-0.23036816791974585	-0.4980935858230844	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21448	2015	-0.043936690370628334	0.4193182414896105	0.07372379575783458	-0.034513191276870255	1.2875677730052622	-0.44674369571520867	-0.47117474843699475	-0.46601334772236397	-0.48132932007011225	-0.20576891765395783	-0.2080419337665754	-0.07067551988677616	-0.21767491130394	-0.2176748484860728	-0.11206918836915883	-0.11207598827226696	-0.14534747506470502	-0.33893564092425366	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21459	2015	-0.043936690370628334	-0.12622844600838953	-0.4401807045098665	-0.4789796921439164	-0.0266571754514912	-0.07126044080452376	-0.14148553322402332	0.17819046782393627	0.1318088534214817	-0.32798796554985277	-0.3383478279309477	-0.07067551988677616	-0.3117236177363995	-0.31172373655110164	-0.293392930524102	-0.2933928549005995	-0.261702027002301	-0.5715510988533139	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21461	2015	-0.043936690370628334	0.4193182414896105	1.4068196243670055	1.7038250374384314	1.2875677730052622	-0.40731795394958675	-0.44931689991458784	-0.5647710081245091	-0.5905183098699851	0.11452119265198202	0.1120904300183456	-0.07067551988677616	-0.10861706667594993	-0.10861712866073832	0.6716394332513186	0.6716311627340171	0.3088322226584441	-0.1491703989294938	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21463	2015	-0.043936690370628334	-0.30807734184105623	-0.38827493485639264	-0.36304794911990595	0.13426832844117248	0.47882252763962946	0.7273639455416527	-0.13783404546292796	-0.03770132654755167	-0.22385214026935296	-0.20348428952706887	-0.07067551988677616	-0.3263547671881661	-0.32635491272980965	0.0738935635054513	0.07388580488060581	-0.059656937241153556	0.9465708371047642	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21464	2015	-0.043936690370628334	-0.6717751335063896	-0.2763197434175985	-0.23414267240294073	-1.3945239585391325	0.23851324449679123	0.15359542182847044	-0.007170064007782248	-0.045336920239850476	-0.1227605868713101	-0.13749092577660496	0.4439663093618317	-0.22290669270787414	-0.2229067959489092	-0.293392930524102	-0.2933928549005995	0.09678907651545206	1.1485789979378958	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21465	2015	-0.043936690370628334	-0.6717751335063896	-0.3655394601342049	-0.3368703094527235	-1.3945239585391325	0.3699323837155309	0.37035241967567245	0.21009678887693692	0.20740123097523988	-0.16929713134901322	-0.17014295419668038	0.15283262421896665	-0.21767994635856674	-0.2176801185890814	-0.23398520401203993	-0.2339884457954661	-0.06384967056257225	0.7017124603373323	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21468	2015	-0.043936690370628334	-0.4899262376737229	-0.43492070624765744	-0.41675591917107174	-1.3945239585391325	0.264797072340539	0.10805823740678919	0.6043677561747316	0.46013938219033024	-0.264356742948097	-0.281935185208969	-0.07067551988677616	-0.22071824217904076	-0.2207184383756103	-0.293392930524102	-0.2933928549005995	-0.2467669651118036	-0.5164579640806418	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21469	2015	-0.043936690370628334	-0.12622844600838953	-0.2896299420658787	-0.24946804336487902	0.7779703440118272	-0.020570201391581392	0.042484691839568337	-0.08617619232949826	-0.06595302320905738	-0.23390016843394518	-0.22754299228677022	0.14699304413085007	-0.2572285022177554	-0.2572283417925391	-0.293392930524102	-0.2933928549005995	-0.10731516629704306	0.1875098691257252	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
21474	2015	-0.043936690370628334	-0.30807734184105623	-0.27578573344173973	-0.23352781298621303	-1.3945239585391325	-0.9855621665120414	-1.0285498857583717	-0.9825918790566615	-1.0349098627617757	-0.36338726252071724	-0.37315837046203704	-0.07067551988677616	-0.36235181130171307	-0.3623518243198795	-0.293392930524102	-0.2933928549005995	-0.270013066426415	-0.602158395949243	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21476	2015	-0.043936690370628334	4.238145053975611	5.871249824541613	4.648448270089125	-0.21440359665959882	-0.09942168492282513	-0.0759119876568026	-0.12795827942271348	-0.08809624491672384	3.086141577487392	3.3747394808789335	-0.07067551988677616	2.819260365480586	2.8192603765804125	3.6404163065026993	3.64040973812381	2.44196592941716	0.0038660865501511862	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21478	2015	-0.043936690370628334	-0.4899262376737229	-0.27898979329689244	-0.2372169694865793	-1.3945239585391325	0.6027320017601554	0.5124284350713175	1.0343434160794556	0.9923402625435568	-0.05436249114977925	-0.06927324088384075	-0.07067551988677616	0.07961557337037274	0.07961556210633998	-0.008993232608190632	-0.00900193262767813	-0.0391894520922161	0.3283034357669986	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21479	2015	-0.043936690370628334	0.6011671373222772	-0.3224782307058922	-0.2872895832363425	-0.9117474468611414	0.09770702390528441	0.1645243460896738	0.39317829777629837	0.5342046410056286	-0.23374303901803956	-0.2285763366172553	-0.07067551988677616	-0.17693448608525195	-0.17693463338412568	-0.293392930524102	-0.2933928549005995	-0.23959714304144855	-0.5348223423381991	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21480	2015	-0.043936690370628334	-0.12622844600838953	-0.39715285070504497	-0.37326998692300417	-1.3945239585391325	-0.26651173335808	-0.33092022041821695	-0.4401844211556492	-0.489728473131641	-0.267124269541283	-0.2784964054507381	0.1168887895110281	-0.3131801871105614	-0.31318028762062367	-0.24958269077357334	-0.24958735165668117	-0.11222736273278805	0.591526190791988	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21481	2015	-0.043936690370628334	-0.12622844600838953	-0.30422176465622003	-0.2662690769269638	-1.3945239585391325	0.6308932458784567	0.5397507457243262	1.0715674573079566	1.0297546716358212	-0.08040352271564853	-0.09488116291752503	-0.07067551988677616	0.04237163394319137	0.042371638742370765	-0.293392930524102	-0.2933928549005995	-0.20359917825222643	-0.46136482930796957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21482	2015	-0.043936690370628334	-0.4899262376737229	-0.4385252735847043	-0.42090622023398383	-1.3945239585391325	4.1360294304697	3.887644544406322	3.1599121376579324	3.058531915679613	0.15100440253078468	0.12725612421638544	-0.07067551988677616	-0.02830362961845768	-0.02830371006707266	0.6084447600293242	0.6084556650013424	0.2868513840621306	4.484774381394157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21483	2015	-0.043936690370628334	0.23746934565694383	-0.33616223633727355	-0.30304535578999015	-1.3945239585391325	0.34177113959722955	0.25924168968677064	0.46382800867937124	0.41890717625191665	-0.15012594229947224	-0.16344397235102215	-0.07067551988677616	-0.12189738290071599	-0.12189726123215681	-0.14844754520144543	-0.14844558544630104	-0.14986272633392517	-0.020619751126592034	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
